@relation 'final_electricity_dataset-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Remove-V-R1,23-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute connected_load_kw numeric
@attribute units numeric

@data
0.708994,8730.88
0.595548,7055.19
0.406411,4639.28
0.747462,6565.65
0.427427,5025.23
0.435619,5221.97
0.528762,3328.51
0.371327,5974.68
0.449688,4384
0.378094,6650.87
0.354942,4644.38
0.534996,3608.74
0.91309,8055.17
0.543366,4700.67
0.423152,4860.08
0.432591,4818.39
0.338023,2341.61
0.456812,4598.4
0.442386,4787.3
0.505076,5367.18
0.413535,6841.59
0.410329,6694.26
0.41959,4842.4
0.448442,4997.2
0.416385,4540.56
0.103473,1858.64
0.470703,4781.69
0.24862,1797.17
0.372039,5270
0.463402,5548.72
0.56545,6503.09
0.371327,2378.47
0.233838,2699.88
0.330009,4088.16
0.414069,4629.77
0.305254,2904.44
0.445236,4752.55
0.43455,6200.57
0.488513,5195.95
0.344435,1904.33
0.437044,4906.15
0.410864,4463.4
0.443277,4387.19
0.408014,4119.2
0.413891,3086.07
0.284773,4760.88
0.473197,3427.57
0.424221,4897.26
0.310062,4968.49
0.424221,4403.96
0.353161,2662.1
0.426536,4560.48
0.896349,8958.06
0.39252,2242.68
0.429029,4602.26
0.263402,3958.16
0.455209,4812.87
0.597685,2949.46
0.417988,4893.63
0.422084,4673.78
0.429029,4455.34
0.467854,5770.78
0.455744,4847.13
0.628139,7344.83
0.470347,6668.84
0.431523,4680.5
0.437756,5512.09
0.47569,4288.94
0.42618,4374.48
0.641318,5096.66
0.427783,4861.98
0.409795,4562.19
0.403562,4416.86
0.12805,3635.4
0.077115,1269.59
0.333571,3057.18
0.157614,2467.54
0.411754,4565.72
0.44488,4471.24
0.684061,7036.12
0.65325,5638.17
0.702404,9773.26
0.427427,4903.72
0.417809,4634.55
0.462511,4747.25
0.440606,4328.55
0.417097,3841.62
0.320748,4602.39
0.425111,4196.23
0.701158,8811.02
0.415138,4826.66
0.432591,4695.79
0.342476,3753.03
0.342654,3073.01
0.447729,4611.9
0.428139,5041.4
0.493856,6161.86
0.429207,4610.64
0.829742,9189.98
0.442386,4271.08
0.393054,4646.2
0.448264,2403.12
0.462511,4532.55
0.478362,5182.69
0.282814,2784.3
0.516652,4524.35
0.430988,4571.51
0.420659,4461.87
0.450223,5206.18
0.564737,4477.15
0.432413,4744.68
0.719858,8152.74
0.446661,4684.61
0.428851,4400.55
0.427961,4470.32
0.418878,4783.39
0.532324,5003.13
0.576848,3324.62
0.095459,3368.58
0.45236,2918.62
0.392342,2307.8
0.670882,7155.44
0.402671,4722.68
0.404809,2861.76
0.401069,2952.7
0.345681,3969.07
0.180232,1748.59
0.221728,5172.56
0.464826,5217.53
0.536064,2738.28
0.362244,2166.93
0.399288,3929.27
0.520392,3544.88
0.421906,4715.93
0.645414,6262.55
0.470525,5164.8
0.713268,6958.19
0.373642,4007.48
0.439715,4283.11
0.312378,3337.92
0.578272,3880.63
0.434728,4244.33
0.444167,4237.8
0.454497,5044.51
0.421015,4625.97
0.130721,1999.35
0.283704,1508.43
0.211042,3144.51
0.421193,4209.26
0.439003,4427.38
0.425646,4386.6
0.3065,4320.37
0.848085,7697.99
0.428495,4416.66
0.421193,4251.81
0.382725,1958.55
0.400534,3690.22
0.094746,1328.01
0.438468,4882.65
0.422618,4343.58
0.524132,4296.73
0.34764,5698.57
0.698664,4647.52
0.398397,5928.03
0.096349,1096.78
0.787711,8740.53
0.446839,4530.16
0.561888,5860.4
0.293678,2634.76
0.429386,4489.6
0.455209,4352.99
0.434728,4601.27
0.511487,4680.97
0.1626,3165.2
0.433304,4866.13
0.400534,4186.01
0.275512,3575.31
0.255565,2481.11
0.906322,6910.5
0.112556,3758.48
0.422796,4886.18
0.233482,1790.89
0.655565,6593.57
0.836331,9016.22
0.479964,4418.18
0.40463,4714.38
0.557614,5638.61
0.283348,3661.81
0.836866,7152.6
0.533393,6249.21
0.44577,5124.74
0.433838,4672.86
0.432769,5043.77
0.632769,6330.07
0.443455,4381.06
0.448085,4466.54
0.429029,4770.27
0.411576,4351.67
0.593054,4717.51
0.415494,5001.41
0.309528,4873.86
0.511843,4596.32
0.264648,5156.69
0.211754,1598.46
0.69902,5678.24
0.432057,4453.8
0.299377,3932.54
0.308281,2315.08
0.461086,4432.43
0.259662,2288.03
0.387355,3877.87
0.403384,4209.13
0.301158,2286.65
0.297774,3964.82
0.434372,4892.87
0.416563,4292.89
0.441318,4350.15
0.417453,4385.51
0.458949,6510.07
0.437578,4642.75
0.571505,2513.8
0.468388,5077.87
0.426892,4991.7
0.74016,6160.29
0.52431,3344.44
0.571149,7272.98
0.423508,4791.08
0.355298,5100.69
0.216207,2548.07
0.451469,4720.47
0.24951,3467.64
0.420837,4414.49
0.408727,4182.94
0.426002,4384.94
0.42707,4390.05
0.425646,4531.22
0.409795,5026.63
0.073909,2051.64
0.532858,5309.11
0.250223,2424.4
0.432947,4642.54
0.629742,3632.79
0.428495,5414.85
0.443455,4339.32
0.688513,4872.65
0.216919,1874.88
0.433126,4893.41
0.446305,4508.31
0.582725,6215.35
0.809439,8246.64
0.465539,6248.04
0.456812,4586.63
0.242921,3814.75
0.4374,4400.8
0.438646,4630.4
0.754408,7332.77
0.435085,4430.1
0.228495,2339.73
0.366696,3073.02
0.493678,4723.9
0.51683,4424.67
0.449332,4358.24
0.413357,5011.25
0.433482,4818.71
0.62333,7359.34
0.457168,4408.75
0.446483,4798.06
0.442386,4878.01
0.747818,5992.86
0.438468,4100.46
0.452182,4709.21
0.251825,3607.54
0.450223,4553.38
0.455031,4732.1
0.52431,3767.89
0.452004,4273.53
0.5065,4571.38
0.551024,5012.47
0.417809,4891.16
0.437578,4312.31
0.416563,5011.26
0.435441,4756.62
0.453785,4012.57
0.759038,8207.92
0.446839,4410.25
0.667498,6679.45
0.43366,4614.73
0.449866,4792.47
0.767231,6359.44
0.434728,2584.55
0.432057,6195.05
0.307035,3927.31
0.238646,4684.44
0.733393,8662.4
0.508816,2831.29
0.585574,5178.93
0.694924,5727.2
0.400534,4340.47
0.547818,5938.96
0.442386,2395.45
0.420125,4648.33
0.424755,4682.64
0.674087,5610.13
0.436866,4656.04
0.427783,4864.98
0.635619,7360.16
0.271238,3374.28
0.554764,7544.35
0.435441,4681.18
0.58041,5566.17
0.501692,3620.9
0.416207,4623.77
0.458415,4978.49
0.095815,1710.04
0.423508,4280.38
0.492965,4539.39
0.35049,3469.09
0.463758,4958.2
0.426002,4431.93
0.268744,3040.22
0.535352,7186.66
0.311309,4463.02
0.444167,4787.74
0.450401,4558.18
0.39911,3581.94
0.226358,1574.81
0.261264,2346.3
0.444524,4548.34
0.100801,2521.89
0.256456,2187.66
0.428139,4884.05
0.747462,6094.55
0.432057,4660.83
0.449866,4265.57
0.412645,4708.7
0.396972,4537.25
0.402671,5215.81
0.395726,6329.56
0.434194,4883.49
0.440427,4657.17
0.410864,4647.86
0.428495,4261.96
0.422796,4227.28
0.477471,7347.52
0.42618,4756.76
0.360819,2323.04
0.448442,4786.84
0.378807,3544.4
0.430632,4635.63
0.783259,8114.52
0.815316,7639.42
0.443633,4681.97
0.416207,4897.21
0.432235,4445.7
0.579519,5357.91
0.432057,4578.38
0.503651,3734.82
0.429386,4473.92
0.653963,5130.96
0.567053,3233.12
0.425646,4325.94
0.465004,5645.56
0.452894,4627.22
0.360463,3238.25
0.434728,2823.36
0.287088,2357.67
0.16634,1613.64
0.40463,4797.61
0.382725,5034.93
0.461086,4564.01
0.375067,5594.38
0.421549,4418.56
0.435797,5071.66
0.448085,3683.06
0.350846,6119.57
0.45236,5068.15
0.434372,4627.75
0.415316,4579
0.435263,4806.22
0.455565,4978.97
0.444524,4784.61
0.119323,2596.02
0.418166,4847.43
0.720392,7615.67
0.437222,4259.66
0.584328,4062.44
0.627427,4879.39
0.408727,4249.93
0.41496,4480.65
0.42333,4444.75
0.352449,4461.59
0.637222,6046.72
0.429029,4965.56
0.492609,3372.52
0.469101,3767.69
0.616919,7597.79
0.433126,4690.43
0.413713,4610.54
0.258771,3316.07
0.440427,4887.46
0.329297,3376.54
0.408192,4534.23
0.40837,4750.56
0.223687,1709.13
0.431345,4777.9
0.451825,5126.26
0.451113,4475.7
0.466963,5305.79
0.39911,5011.78
0.312378,3696.4
0.431701,5076.78
0.409617,4848.35
0.314871,2678.63
0.638112,5787.98
0.427783,4678.32
0.131256,2375.23
0.450579,4709.71
0.46073,5052.8
0.429386,4578.53
0.303117,2213.66
0.446483,4833.8
0.424933,4270.78
0.734105,5862.39
0.375067,2925.31
0.445414,4603.37
0.416563,5023.72
0.350846,2897.98
0.440962,4743.11
0.820837,6363.64
0.400356,2428.22
0.430632,5235.34
0.120392,1359.19
0.451469,5028.43
0.401425,4490.31
0.445058,4257.36
0.382725,2665.49
0.420659,4259.04
0.514693,3646.52
0.438112,5315.85
0.428317,4307.06
0.46073,4858.31
0.216919,3044.94
0.283526,2169.75
0.460374,4504.58
0.500089,4983.63
0.08691,1353.29
0.427961,4498.04
0.432057,4705.28
0.69439,5546.49
0.260374,3936.49
0.447373,4721.74
0.308281,3370.78
0.413179,4121.08
0.416207,4294.05
0.507925,4133.27
0.586821,4100.64
0.133571,3601.48
0.383972,2819.27
0.430632,4355.51
0.452004,5046.52
0.318789,2884.83
0.373286,4829.67
0.270169,2329.94
0.439893,4401.54
0.557614,5327.37
0.388424,2416.91
0.429029,4367.45
0.437578,4410.39
0.455387,4779.09
0.436153,4169.53
0.436153,4936.14
0.401069,2216.49
0.715939,6312.61
0.208549,1548.33
0.374176,3187.17
0.69439,7350.93
0.459127,5308.29
0.426892,4404.6
0.441318,3799.01
0.441852,4807.95
0.442921,4382.68
0.79537,4721.22
0.444524,4879.64
0.224933,4545.25
0.430098,4736.92
0.437756,4413.97
0.455922,4554.91
0.240249,2576.18
0.462867,4940.22
0.223508,2815.27
0.662689,4491.27
0.121817,1764.86
0.851469,8971.21
0.435975,4784.78
0.472484,4372.81
0.705966,8055.42
0.539626,4239.33
0.466073,4719.51
0.45325,5176.27
0.136064,2440.04
0.622796,4525.13
0.592876,6304.76
0.426892,4633.2
0.118077,1683.52
0.428851,4446.64
0.445592,4817.79
0.426714,4930.11
0.443277,4585.87
0.360641,5151.32
0.436331,4526.63
0.419768,4394.02
0.479074,4446.57
0.474265,7287.92
0.190917,2402.94
0.407658,3120.6
0.435085,4502.04
0.57293,5867.3
0.452538,4200.43
0.221728,4141.03
0.414604,4795.82
0.649688,7620.68
0.269635,3114.7
0.599822,4802.8
0.427605,4462.65
0.467498,5025.41
0.505966,6027.63
0.445058,5037.43
0.453428,4851.23
0.445414,4608.92
0.421193,4515.17
0.4,5245.61
0.371683,1675.11
0.217275,3436.49
0.40285,3779.64
0.474087,2883.4
0.395548,2098.05
0.396082,3906.6
0.583972,6807
0.5065,5621.02
0.555833,5568.18
0.428495,4652.28
0.338914,6955.14
0.234016,2473.92
0.56171,4851.72
0.331612,4177.3
0.489047,3353.15
0.432057,5141.59
0.397685,6359.35
0.555476,3825.75
0.428495,4567.93
0.444702,5242.15
0.292075,3010.28
0.613891,9013.78
0.395548,3012.62
0.413713,4868.66
0.436866,4616.37
0.380944,5697.74
0.455031,4892.65
0.452894,4625.91
0.338379,3362.78
0.420303,4860.64
0.577204,2706.76
0.44951,4957.71
0.441318,4970.34
0.523776,4074.66
0.424577,4910.21
0.453072,4395.21
0.955476,11765.51
0.50098,6043.49
0.427605,4395.17
0.410864,4565.86
0.480142,5993.22
0.435085,4167.71
0.409617,4969.04
0.425467,4687.3
0.675868,4828.52
0.417275,4525.58
0.756901,6275.83
0.553339,2851.21
0.448264,4247.92
0.425646,4983.42
0.408192,4219.98
0.322885,2751.21
0.673375,6149.08
0.414426,4815.32
0.635441,4580.77
0.411932,4793.86
0.439537,4275.2
0.441852,4545.09
0.413001,6083.96
0.418344,4459.57
0.441674,4688.39
0.017809,1024.98
0.468388,2988.63
0.427427,4799.97
0.297061,2499.36
0.42992,4490.92
0.515227,3156.81
0.447729,4438.33
0.427427,4847.6
0.447195,4849.82
0.43366,4721.35
0.166162,1170.87
0.416563,2692.87
0.454853,4992.42
0.349065,2370.55
0.422618,4504.81
0.364203,3703.93
0.507391,4411.25
0.567231,3784.28
0.434728,4392.98
0.767053,5810.8
0.417453,4514.8
0.431701,4275.84
0.42618,5030.86
0.420481,4607.37
0.444167,4739.69
0.428317,4341.03
0.448085,3048.77
0.439893,4610.24
0.445414,5198.63
0.265895,4222.68
0.286198,2351.94
0.424755,4578.74
0.505788,5368.51
0.461443,4581.56
0.632057,6162.23
0.426536,4301.27
0.84488,10454.35
0.430276,4500.87
0.411042,4355.14
0.184862,2366.38
0.441318,4241.6
0.269279,3116.82
0.445414,4531.17
0.434194,4542.74
0.453785,4343.84
0.300801,2742.32
0.458593,5107.16
0.432769,4585.59
0.69724,9070.2
0.45236,4263.68
0.601247,4694.8
0.097418,1153.42
0.467676,4371.22
0.435797,4862.8
0.109172,1654.17
0.458593,4613.14
0.561888,3070.21
0.437222,4536.36
0.833304,5547.86
0.4374,4813.1
0.239359,3388.45
0.425111,5013.17
0.413891,4994.36
0.256456,3577.61
0.626358,7041.24
0.405343,4442.29
0.828673,7287.64
0.443277,4487.24
0.448264,3589.2
0.417453,4478.54
0.227783,4640.42
0.639003,3882.95
0.583972,4826.52
0.43829,4573.29
0.22618,2158.43
0.447551,4832.28
0.317898,2315.66
0.430098,4314.8
0.423508,4717.66
0.076581,1323.02
0.382547,2585.31
0.425646,4899.01
0.414604,4533.08
0.432413,5176.94
0.43829,4781.43
0.314159,5722.75
0.341229,5178.14
0.493678,4375.89
0.051113,2251.95
0.431701,4537.25
0.457703,5340.51
0.399288,4641.37
0.405165,4699.09
0.50935,5603.7
0.41585,4458.55
0.42618,5384.72
0.2,3223.71
0.196438,1889.51
0.442921,4435.21
0.414426,4988.62
0.432235,4606.73
0.427427,4543.85
0.442565,4543.23
0.474978,7477.53
0.466429,5128.41
0.615316,7400.93
0.650401,4411.55
0.631523,6428.27
0.541763,3057.03
0.414604,4524.39
0.454853,3665.07
0.428317,4535.08
0.326269,4152.6
0.759038,5876.67
0.504185,2968.9
0.298664,6054.88
0.879252,5429.52
0.438646,4470.07
0.243277,2350.96
0.479964,3203.99
0.420659,4538.37
0.50187,6963.01
0.597863,5486.51
0.404274,4548.96
0.414426,4821.78
0.448442,4589.03
0.503117,6062.62
0.458237,4390.83
0.407302,4344.33
0.450401,5091.16
0.240962,3752.63
0.46447,4540.98
0.430632,4974.95
0.429207,4608.59
0.467676,5126.72
0.437044,4770.91
0.11683,3809.67
0.618878,8428.97
0.284239,2483.39
0.379519,3906.34
0.826536,10011.41
0.436153,4657.73
0.464114,6753.18
0.444702,4660.85
0.522529,3338.45
0.247373,3653.86
0.42244,4377.87
0.403206,3095.6
0.311131,3292.81
0.318077,2755.56
0.440962,5232.85
0.403384,3915.37
0.417988,4233.89
0.25236,2680.56
0.438468,4873.59
0.435797,4797.45
0.449154,4837.12
0.373998,2706.38
0.434372,4911.24
0.074443,1237.29
0.423865,4640.83
0.681211,5020.77
0.786465,8718.62
0.422618,4860.33
0.458059,4402.4
0.265183,2291.6
0.447017,4701.18
0.186999,2479.93
0.429564,4412.53
0.419234,5025.01
0.261977,5167.05
0.717008,8192.67
0.450401,5265.77
0.443633,5266.53
0.44577,4247.76
0.614604,7009.48
0.28691,3236.77
0.431523,4454.8
0.438112,4354.62
0.125378,2424.71
0.606233,4130.66
0.345147,4452.65
0.283526,2689.79
0.436509,4383.06
0.082102,2060.17
0.481389,5472.64
0.416741,4745
0.191808,2043.28
0.122885,1312.22
0.440427,4481.55
0.433126,5021.96
0.060374,3191.3
0.415316,4531.15
0.479074,2766.88
0.419412,4276.23
0.236153,3039.37
0.503829,3902.08
0.421549,4644.14
0.462511,4360.58
0.43829,4584.32
0.432947,4899.03
0.426358,4740.97
0.439893,4828.5
0.144256,1774.64
0.466251,3375.84
0.568833,6286.81
0.570971,3463.86
0.439181,4999.48
0.608549,6187.9
0.416563,4067.19
0.223508,3832.04
0.437222,4700.98
0.435263,4836.67
0.137845,4191.39
0.616919,5762.66
0.420481,5021.13
0.42244,4967.06
0.892253,10631.42
0.41496,4188.65
0.523419,2983.25
0.360819,1925.92
0.489047,4287.31
0.570614,6299.15
0.336242,5453.23
0.494924,5243.66
0.363847,3281.39
0.365984,4590.67
0.371505,3331.91
0.165093,1346.15
0.407658,4824.37
0.425289,4874.46
0.522707,5025.32
0.43081,4442.42
0.3813,5576.77
0.440962,4431.58
0.523419,5432.8
0.356011,2106.93
0.584328,7059.79
0.427961,4454.26
0.442208,4480.75
0.450045,4698.41
0.432235,2396.25
0.662511,8420.48
0.426536,4886.59
0.453963,4818.75
0.437222,4707.01
0.517542,3253.41
0.446661,4587.63
0.418166,4746.6
0.20285,1391.87
0.455565,4337.02
0.41959,5023.08
0.407124,4343.21
0.413535,4599.96
0.601247,6326.13
0.359216,4215.09
0.442208,5313.92
0.425467,4537.89
0.404096,4188.78
0.112199,3423.35
0.46073,6339.01
0.684061,7224.25
0.240962,4316.47
0.445592,4297.88
0.257703,4095.18
0.418522,4788.61
0.434372,4495.23
0.457881,4441.97
0.443989,4859.01
0.520392,3945.43
0.45325,4334.4
0.447551,4669.29
0.405343,2097.5
0.402671,3466.8
0.546037,6589.42
0.432769,4711.18
0.570793,3784.04
0.284595,2454.3
0.334461,3816.47
0.323776,6048.86
0.432591,4822.21
0.429029,4669.63
0.421015,4882.54
0.226536,3086.99
0.526269,2918.09
0.298308,6169.75
0.429207,4701.74
0.243989,3748.34
0.296705,4781.47
0.328584,4684.86
0.411398,2227.85
0.435085,4600.2
0.435619,4656.45
0.625289,6055.66
0.463936,4458.5
0.427248,4428.14
0.426536,5013.64
0.662155,5883.18
0.323598,4791.79
0.462689,5313.06
0.444167,4560.52
0.402493,4530.32
0.365272,5966.81
0.43366,4838.05
0.409083,4661.28
0.457881,4955.6
0.577026,2892.36
0.255922,3075.66
0.451825,4680.2
0.428317,4603.93
0.456812,2761.49
0.416207,5152.69
0.107391,1843.32
0.144969,3545.7
0.283882,2529.99
0.432591,3669.13
0.40374,4917.11
0.409261,4251.86
0.450579,3900.66
0.441674,4216.76
0.440249,5244.94
0.430098,4998.91
0.426358,4738.46
0.436509,4566.87
0.426002,4277.93
0.155298,1561.75
0.653785,6999.67
0.222796,3207.14
0.429742,4755.58
0.425646,4676.27
0.428673,3585.42
0.445592,4631.92
0.343366,4368.42
0.424577,6837.85
0.413001,3729.6
0.080142,975.81
0.436153,4517.52
0.438825,3148.98
0.455744,4591.55
0.554052,5367.72
0.430454,4524.42
0.424399,4584.02
0.576848,3714.05
0.639715,6211.27
0.544435,3177.09
0.681745,7118.18
0.455565,4651.65
0.774176,8475.41
0.259484,2153.52
0.423152,4505.31
0.722529,7510.84
0.438112,4523.95
0.442921,1864.73
0.431523,4519.33
0.420837,4218.68
0.418166,3590.33
0.426714,4599.37
0.736242,7169.85
0.403562,3465.63
0.461799,5462.19
0.56171,8675.16
0.433482,4161.2
0.448442,4233.26
0.404274,4420.23
0.487088,5314.92
0.672484,3543.24
0.458949,4793.57
0.428495,4371.87
0.080142,1122.95
0.166518,1550.13
0.707747,3982.17
0.416385,4392.67
0.409795,4745.08
0.406055,4096.93
0.432769,2574.99
0.52805,7595.09
0.630454,5753.68
0.032591,1550.13
0.468388,5280.89
0.48317,4481.17
0.449688,4331.47
0.437578,4594.74
0.420125,4452.59
0.442743,4552.58
0.568299,3449.23
0.40285,6878.49
0.424399,5299.95
0.281389,3455.24
0.117364,3393.25
0.455922,6829.23
0.405699,4781.97
0.452716,4793.09
0.430276,2437.15
0.417988,4800.75
0.415672,2653.29
0.433304,4832.7
0.436866,4863.46
0.425111,4799.27
0.160463,2630.61
0.474622,6444.45
0.484595,4983.62
0.435619,4744.78
0.436331,4827.29
0.547818,4628.29
0.451825,4621.36
0.44114,4861.24
0.590205,6682.33
0.401603,3969.62
0.280855,3199.59
0.452716,4629.88
0.41496,4425.96
0.41122,4815.13
0.079608,1290.3
0.214782,2317.24
0.423687,4849.15
0.458059,4810.4
0.424933,4734.76
0.429742,4280.83
0.244702,4334.12
0.442386,4646.9
0.22244,2660.84
0.362422,3809.54
0.343188,3650.41
0.435975,4381.07
0.53553,4111.03
0.440071,4275.92
0.45699,4448.31
0.422262,4674.58
0.560107,6416.14
0.424399,4368.51
0.463045,4758.3
0.436687,4822.9
0.444702,4802.07
0.439181,4385.67
0.432769,4449.44
0.699555,6699.61
0.419056,4436.73
0.579875,3381.61
0.274265,5469.07
0.516118,4486.28
0.443989,3506.5
0.413891,4340.34
0.41122,4551.69
0.232947,3484.25
0.435263,4742.61
0.46732,8049.35
0.458059,4930.43
0.453785,2531.46
0.421193,4324.61
0.410864,4325.09
0.412823,4377.7
0.421728,4931.21
0.420303,4550.26
0.315405,2836.56
0.444167,4586.7
0.445058,4849.41
0.393411,4755
0.645948,6967.1
0.438825,4528.78
0.610686,4786.23
0.420303,4119.72
0.55138,7517.15
0.423865,4451.41
0.393589,2715.68
0.571683,3721.37
0.40374,3211.15
0.428317,4674.8
0.595191,6911.44
0.440249,4392.25
0.194657,3513.69
0.429207,5059.36
0.600534,7588.48
0.44488,4253.66
0.416207,4347.08
0.463936,4101.04
0.451291,4380.21
0.439893,4811.85
0.318077,4728.32
0.469101,5580.79
0.408905,4601.28
0.405165,4207.71
0.378629,4142.92
0.41122,6014.81
0.44951,4911.15
0.454141,4409.43
0.768655,6479.69
0.423152,5469.73
0.46073,4619.61
0.553695,3382.02
0.424933,5056.77
0.61585,4394.81
0.530187,4871.14
0.216207,2351.49
0.178272,1690.44
0.313802,2320.78
0.434016,4959.45
0.206233,3170.47
0.228495,3432.1
0.466429,6623.14
0.44114,4425.88
0.403206,4692.81
0.320036,2926.89
0.413713,4860.43
0.411398,6630.89
0.444346,4584.78
0.44203,4705.32
0.454141,4742.75
0.447907,4181.24
0.4374,4432.02
0.425289,4585.17
0.404987,3820.79
0.370793,5731.1
0.427248,4886.88
0.356723,3244.06
0.454497,4563.42
0.455922,4562.75
0.439537,4593.17
0.432591,4275.55
0.614426,6152.93
0.419947,4470.69
0.42618,4296.86
0.405877,4801.85
0.435975,4790.28
0.199466,2932.81
0.134639,1985.87
0.452004,4310.76
0.447551,4586.63
0.437222,4730.01
0.721104,7102.28
0.434728,4460.14
0.4374,4776.58
0.443633,4325.95
0.453785,3723.23
0.44114,4738.55
0.450935,5032.91
0.421371,5088.19
0.409617,4166.35
0.453606,4512.83
0.43455,4172.23
0,541.21
0.442386,4477.6
0.475868,3403.21
0.631701,8445.85
0.413535,3095.48
0.427783,4199.05
0.443099,4603.14
0.373286,2915.8
0.658237,6571.22
0.403384,4667.53
0.622084,5862.21
0.436331,4835.53
0.408727,4780.37
0.708638,5368.09
0.434016,4598.11
0.430632,4741.82
0.443277,5181.46
0.201425,2413.61
0.435263,5085.98
0.433126,4447.24
0.420659,4530.05
0.508281,3369.4
0.223508,1572.24
0.444524,4344.3
0.258771,5588.52
0.153161,4177.78
0.320748,1961.68
0.326803,3956.81
0.43829,4391.49
0.570258,6143.96
0.21959,1612.72
0.449688,4563.41
0.449332,4663.4
0.767587,10203.25
0.413535,4299.03
0.436687,4598.83
0.422262,4717.41
0.45325,4705.03
0.424577,4416.6
0.406411,4053.52
0.426536,3781.63
0.428495,4522.77
0.439715,4711.45
0.461621,4720.29
0.653606,5764.14
0.488335,6307.67
0.441674,4511.18
0.419234,5040.69
0.446305,4786.92
0.429029,4608.45
0.378272,2635.67
0.769546,4076.25
0.409261,4751.63
0.439537,3250.21
0.571505,5855.36
0.312021,2869.75
0.454675,4908.67
0.530365,2743.81
0.447907,3686.03
0.449154,4985.43
0.704541,4943.28
0.264648,3550.14
0.42618,4625.58
0.439893,4436.15
0.417097,5092.37
0.450757,5039.42
0.457168,3091.97
0.442565,5122.96
0.364025,2645.26
0.224043,4682.75
0.29813,2571.57
0.25236,4254.9
0.591273,4853.12
0.445592,4577.01
0.444346,4911.84
0.427248,4543.75
0.541763,4285.85
0.470169,5164
0.447907,4661.45
0.436331,4586.4
0.437222,4954.31
0.3813,5588.01
0.241852,2225.06
0.424755,4901.93
0.414604,5070.74
0.429386,4665.72
0.426536,3183.96
0.285485,2559.97
0.586465,6361.99
0.215138,3449.09
0.435619,4572.15
0.45236,4402.35
0.111131,1471.2
0.417097,4865.47
0.883704,7418.34
0.453606,3662.35
0.426714,4505.49
0.458593,4693.49
0.151024,2293.8
0.252538,2916.56
0.273553,4064.31
0.425824,4769.62
0.480855,3164.22
0.26358,5093.75
0.446839,4589.51
0.515583,4144.65
0.690472,5841.68
0.084951,2835.72
0.431701,2457.64
0.421728,4249.45
0.610864,4803.85
0.505076,4730.5
0.428673,5155.76
0.580944,5777.2
0.435263,4522.28
0.505966,4923.84
0.429564,4395.23
0.457524,4486.71
0.350668,2398.24
0.556545,3429.15
0.452894,4385.64
0.218878,1454.85
0.440784,4773.81
0.423687,4610.8
0.418878,4682.18
0.455565,5069.69
0.27943,2946.67
0.069813,2765.47
0.681923,7524.86
0.309528,2329.92
0.451291,4716.82
0.609439,7173.86
0.273909,1872.13
0.38789,4175
0.404809,4728.33
0.959038,7876.99
0.421015,4229.01
0.335352,5193.69
0.455565,4318.23
0.490472,6023.29
0.190383,1479.19
0.193411,3270.98
0.623865,4970.03
0.440427,4508.96
0.436509,4320.35
0.2748,4302.83
0.55138,4395.81
0.433838,5008.65
0.440784,4395.94
0.422084,5184.72
0.415316,4736.9
0.339092,7105.73
0.446305,4593.23
0.419768,4763.96
0.432057,4606.08
0.476224,6187.12
0.349421,3897.15
0.594835,8837.11
0.552983,7213.69
0.518077,4929.55
0.335352,4430.82
0.435975,4350.12
0.446305,2939.03
0.554408,4253.72
0.435085,4501.09
0.439537,4640.64
0.510775,7121.17
0.277827,4146.92
0.225646,2248.19
0.399288,4879.47
0.371861,5693.67
0.438112,4615.39
0.419234,4510.57
0.44114,4903.16
0.429564,4664.63
0.434907,4906.77
0.408905,4123.63
0.437578,4778.95
0.257346,2618.79
0.434194,4617.46
0.430632,4501.09
0.631167,4621.42
0.376848,2746.37
0.434728,4206.46
0.438468,4676.15
0.439181,4526.93
0.44488,4579.4
0.425824,4715.39
0.433304,4717.83
0.5439,4547.84
0.271772,3251.06
0.530543,4482.56
0.44203,5052.54
0.427783,4175.91
0.396616,2467.85
0.082992,2180.64
0.467142,4734.6
0.417097,4240.46
0.318611,4312.79
0.413713,4305.13
0.427427,4690.66
0.684773,6967.85
0.236509,2200.8
0.437044,4353.86
0.643989,6762.78
0.632057,7358.22
0.435619,4677.56
0.298842,4624.13
0.462155,4967.44
0.433126,4232.15
0.506857,6029.33
0.608549,4825.33
0.623508,4981.47
0.588068,4752.89
0.432413,4636.12
0.408549,4754.77
0.228317,3718.69
0.518433,4557.35
0.444702,5134.32
0.369368,2550.62
0.445592,4909.81
0.441852,4805.9
0.8561,7099.29
0.436509,4697.54
0.432413,4885.97
0.410686,5015.74
0.464826,5235.69
0.436687,4953.53
0.44203,4468.71
0.302404,2591.31
0.605165,6622.53
0.292075,6259.8
0.341585,3464.84
0.496171,5813.86
0.422796,4729.92
0.690472,4249.91
0.488869,3088.14
0.445948,4275.35
0.599288,4660.82
0.443989,4837.44
0.416919,3068.85
0.695993,7716.91
0.731612,5419.44
0.438112,4748.41
0.392164,4514.73
0.219947,1850.43
0.343722,3241.78
0.916652,10253.53
0.423508,4850.29
0.558326,4929.41
0.436509,4960.9
0.323776,3609.64
0.434907,4657.28
0.433304,4658.2
0.427961,4162.11
0.428673,2636.78
